"uid","year.uid","year","yr_surv","col_area","rs","nboffspring","sum_surv","yrlg_disp","death_type","massjun","massaug","nb_mass","age","age_class","sex","year_recruit","yrs_aft_recruit"
"2504_2507","1998.2504_2507",1998,1,"picnic_lower","no",NA,NA,NA,NA,596.090355799907,1376.77655572539,2,0,"J","F",1998,0
"2505_2519","1998.2505_2519",1998,0,"boulder","no",NA,NA,NA,NA,442.434287266378,1007.55372736248,2,0,"J","F",1998,0
"2506_2502","1998.2506_2502",1998,1,"boulder","no",NA,NA,NA,NA,373.807814740182,942.750715076581,1,0,"J","M",1998,0
"2509_2523","1998.2509_2523",1998,0,"boulder","no",NA,NA,NA,NA,376.46148244196,904.705612899679,2,0,"J","F",1998,0
"2510_2514","1998.2510_2514",1998,1,"boulder","no",NA,NA,NA,NA,444.003244333113,1018.24327062632,1,0,"J","F",1998,0
"2511_2516","1998.2511_2516",1998,0,"boulder","no",NA,NA,NA,NA,435.607717195335,1050.32590965438,3,0,"J","M",1998,0
"2512_2518","1998.2512_2518",1998,1,"boulder","no",NA,NA,NA,NA,321.886362580693,808.679312907129,1,0,"J","F",1998,0
"2515_2522","1998.2515_2522",1998,0,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,0,"J",NA,1998,0
"2517_2594","1998.2517_2594",1998,0,"boulder","no",NA,NA,NA,NA,405.625603858938,944.802969527755,3,0,"J","F",1998,0
"2518_2512","1998.2518_2512",1998,0,"boulder","no",NA,NA,NA,NA,312.952754784398,783.957707821507,1,0,"J","F",1998,0
"2520_9999","1998.2520_9999",1998,0,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,0,"J",NA,1998,0
"2522_2515","1998.2522_2515",1998,0,"boulder","no",NA,NA,NA,NA,476.485487582507,1108.92042296053,3,0,"J","M",1998,0
"2524_2525","1998.2524_2525",1998,1,"boulder","no",NA,NA,NA,NA,386.09632876651,923.959467366409,1,0,"J","F",1998,0
"2526_2527","1998.2526_2527",1998,0,"mm","no",NA,NA,NA,NA,379.582597849945,1167.15570311353,2,0,"J","F",1998,0
"2529_2532","1998.2529_2532",1998,0,"picnic_lower","no",NA,NA,NA,NA,264.128903522285,774.519337439101,1,0,"J","F",1998,0
"2530_2531","1998.2530_2531",1998,1,"picnic_lower","no",NA,NA,NA,NA,452.186042644538,1236.40855695997,1,0,"J","M",1998,0
"2535_2528","1998.2535_2528",1998,0,"picnic_lower","no",NA,NA,NA,NA,442.448220358695,1202.22607558014,1,0,"J","F",1998,0
"2538_2541","1998.2538_2541",1998,0,"mm","no",NA,NA,NA,NA,438.745102879411,1367.90550511815,4,0,"J","M",1998,0
"2539_2536","1998.2539_2536",1998,0,"mm","no",NA,NA,NA,NA,406.383967929611,1179.59733264256,4,0,"J","F",1998,0
"2540_2537","1998.2540_2537",1998,0,"picnic_lower","no",NA,NA,NA,NA,472.382208724104,940.935120653171,1,0,"J","M",1998,0
"2542_2388","1998.2542_2388",1998,1,"picnic_lower","no",NA,NA,NA,NA,475.346034151115,938.820189206666,1,0,"J","M",1998,0
"2544_2381","1998.2544_2381",1998,0,"mm","no",NA,NA,NA,NA,402.19701398859,1237.93711290937,6,0,"J","F",1998,0
"2548_2549","1998.2548_2549",1998,1,"mm","no",NA,NA,NA,NA,515.973129547513,1597.23159435132,2,0,"J","F",1998,0
"2550_2545","1998.2550_2545",1998,0,"river","no",NA,NA,NA,NA,442.536854315555,1311.33057884288,2,0,"J","M",1998,0
"2555_2587","1998.2555_2587",1998,1,"gothictown","no",NA,NA,NA,NA,514.943747745788,1881.17567504732,2,0,"J","F",1998,0
"2556_2562","1998.2556_2562",1998,0,"boulder","no",NA,NA,NA,NA,396.485142081418,933.146946990324,1,0,"J","F",1998,0
"2558_2571","1998.2558_2571",1998,1,"boulder","no",NA,NA,NA,NA,468.647483055703,1052.77051088622,2,0,"J","F",1998,0
"2559_2575","1998.2559_2575",1998,0,"boulder","no",NA,NA,NA,NA,440.679277592005,1047.74407279176,1,0,"J","M",1998,0
"2560_2566","1998.2560_2566",1998,0,"gothictown","no",NA,NA,NA,NA,452.048772021563,1863.59592738504,1,0,"J","M",1998,0
"2564_2572","1998.2564_2572",1998,0,"rvbend","no",NA,NA,NA,NA,413.280869194657,1314.15470420901,1,0,"J","F",1998,0
"2568_2569","1998.2568_2569",1998,1,"river","no",NA,NA,NA,NA,547.204379132728,1689.4661754746,7,0,"J","F",1998,0
"2576_2591","1998.2576_2591",1998,0,"stonefield","no",NA,NA,NA,NA,655.817746817689,1347.7367826994,1,0,"J","F",1998,0
"2577_2582","1998.2577_2582",1998,1,"boulder","no",NA,NA,NA,NA,440.92166504655,1064.2196940966,3,0,"J","M",1998,0
"2579_2593","1998.2579_2593",1998,1,"boulder","no",NA,NA,NA,NA,422.126753500314,1025.27314504177,1,0,"J","M",1998,0
"2581_2583","1998.2581_2583",1998,0,"gothictown","no",NA,NA,NA,NA,412.89023301549,1763.74068109251,2,0,"J","M",1998,0
"2584_2597","1998.2584_2597",1998,0,"rvannex","preg",NA,NA,NA,NA,1185.34798892997,2987.99068102797,1,1,"Y","F",1997,1
"2585_2595","1998.2585_2595",1998,1,"boulder","no",NA,NA,NA,NA,324.127989395588,811.751552332611,1,0,"J","F",1998,0
"2586_2590","1998.2586_2590",1998,0,"river","no",NA,NA,NA,NA,561.735192824075,1824.91355486161,5,0,"J","M",1998,0
"2588_2598","1998.2588_2598",1998,0,"boulder","no",NA,NA,NA,NA,377.568258524846,905.093994116263,1,0,"J","F",1998,0
"272_273","1998.272_273",1998,1,"river","no",NA,NA,NA,NA,1863.97963997136,4080.29175978994,7,1,"Y","F",1997,1
"274_275d","1998.274_275d",1998,0,"river","no",NA,NA,NA,NA,2040.25921300446,3978.81351146294,1,1,"Y","M",1997,1
"276_277b","1998.276_277b",1998,1,"bench","no",NA,NA,NA,NA,1785.77377532936,3637.90812889423,5,1,"Y","F",1997,1
"278_279b","1998.278_279b",1998,1,"river","no",NA,NA,NA,NA,1699.72034792467,3881.75289780195,6,1,"Y","F",1997,1
"279_293","1998.279_293",1998,1,"river","preg",NA,NA,NA,NA,3218.96215612757,4554.4057088623,3,9,"A","F",1989,9
"280_1366","1998.280_1366",1998,0,"river","no",NA,NA,NA,NA,2175.91858277189,4046.63281915048,2,1,"Y","M",1997,1
"281_285b","1998.281_285b",1998,1,"river","lac",NA,NA,NA,NA,3203.4065784054,4243.07920548728,5,9,"A","F",1989,9
"290_291c","1998.290_291c",1998,0,"picnic_lower","no",NA,NA,NA,NA,1700.08684982551,3380.21508167143,1,1,"Y","M",1997,1
"293_2184","1998.293_2184",1998,1,"mm","no",NA,NA,NA,NA,1464.47360193455,3186.37573685656,2,1,"Y","M",1997,1
"297_298","1998.297_298",1998,0,"gothictown","no",NA,NA,NA,NA,2679.84333500586,4522.97771938604,1,1,"Y","M",1997,1
"299_300b","1998.299_300b",1998,1,"river","no",NA,NA,NA,NA,1794.31605331368,3837.91522398139,6,1,"Y","F",1997,1
"329_342","1998.329_342",1998,0,"gothictown","wean",5,NA,NA,NA,2786.69790235556,3437.90738336699,3,4,"A","F",1994,4
"431_441","1998.431_441",1998,0,"river","wean",4,NA,NA,NA,3133.95266097666,4053.24925039161,1,11,"A","F",1987,11
"461_462b","1998.461_462b",1998,0,"rvbend","no",NA,NA,NA,NA,1391.57170072443,3381.69502168434,1,1,"Y","F",1997,1
"463_464","1998.463_464",1998,0,"rvbend","no",NA,NA,NA,NA,1603.50422664693,3347.39157660424,1,1,"Y","M",1997,1
"472_473c","1998.472_473c",1998,0,"rvbend","no",NA,NA,NA,NA,1722.02652803473,3535.78689905626,1,1,"Y","M",1997,1
"475_474","1998.475_474",1998,0,"mm","no",NA,NA,NA,NA,1292.0643545328,3352.93904130657,2,1,"Y","F",1997,1
"478_479c","1998.478_479c",1998,1,"river","no",NA,NA,NA,NA,1872.05625509355,3929.17926429369,6,1,"Y","F",1997,1
"482_483","1998.482_483",1998,0,"gothictown","no",NA,NA,NA,NA,1617.16421169739,3445.89111492635,2,1,"Y","F",1997,1
"492_493b","1998.492_493b",1998,1,"river","no",NA,NA,NA,NA,1597.49911748736,3504.43939094115,2,1,"Y","F",1997,1
"496_497","1998.496_497",1998,0,"gothictown","no",NA,NA,NA,NA,1911.01739610284,3787.76064995488,1,1,"Y","F",1997,1
"79_78","1998.79_78",1998,0,"mm","no",NA,NA,NA,NA,1401.09904457109,3051.62554379112,2,1,"Y","M",1997,1
"926_928","1998.926_928",1998,1,"picnic_lower","wean",3,NA,NA,NA,2702.75595430887,3524.57003806342,4,9,"A","F",1989,9
"931_932","1998.931_932",1998,1,"picnic_middle","lac",NA,NA,NA,NA,2594.12360415669,3277.81274578049,2,9,"A","F",1989,9
"986_988","1998.986_988",1998,0,"gothictown","wean",6,NA,NA,NA,3170.46591872067,4071.57308652362,4,9,"A","F",1989,9
"98_99b","1998.98_99b",1998,1,"mm","no",NA,NA,NA,NA,1196.1376338222,3199.83357807994,2,1,"Y","F",1997,1
"993_995","1998.993_995",1998,0,"gothictown","preg",NA,NA,NA,NA,2733.99442525396,3509.1868658036,1,9,"A","F",1989,9
"11_3","1999.11_3",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"12_825","1999.12_825",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"1382_1397","1999.1382_1397",1999,1,"bench",NA,NA,NA,NA,NA,NA,NA,NA,6,"A","F",1993,6
"1399_1400","1999.1399_1400",1999,1,"river","wean",4,NA,NA,NA,2808.98494151445,4258.3360669688,7,7,"A","F",1992,7
"1434_1446","1999.1434_1446",1999,1,"picnic_lower","wean",4,NA,NA,NA,2970.09560558837,3522.26922943975,9,6,"A","F",1993,6
"14_15c","1999.14_15c",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"1575_1579","1999.1575_1579",1999,1,"picnic_lower","sire",5,NA,NA,NA,NA,NA,NA,3,"A","M",1996,3
"16_2429","1999.16_2429",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"17_9918","1999.17_9918",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"19_46","1999.19_46",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"1_6","1999.1_6",1999,1,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2007_2008","1999.2007_2008",1999,1,"mm","wean",1,NA,NA,NA,2543.96778470344,3491.49222675616,12,5,"A","F",1994,5
"2009_2010","1999.2009_2010",1999,1,"mm","wean",6,NA,NA,NA,3246.28897299871,4363.82360666994,9,5,"A","F",1994,5
"200_199","1999.200_199",1999,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2019_2020","1999.2019_2020",1999,1,"mm","lac",NA,NA,NA,NA,2988.32001001884,4100.19909584781,16,5,"A","F",1994,5
"2030_2090","1999.2030_2090",1999,0,"picnic_upper",NA,NA,NA,NA,NA,2374.17833372531,3085.46365072728,1,3,"A","F",1996,3
"2041_2039","1999.2041_2039",1999,1,"mm","no",NA,NA,NA,NA,3050.20288058788,5172.42569804167,3,4,"A","M",1995,4
"2045_2044","1999.2045_2044",1999,1,"gothictown","no",NA,NA,NA,NA,2571.3164070029,3805.94439695868,3,3,"A","F",1996,3
"20_21","1999.20_21",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2109_2110","1999.2109_2110",1999,0,"picnic_lower","lac",NA,NA,NA,NA,2514.4143778889,3090.27925626392,5,3,"A","F",1996,3
"2111_2113","1999.2111_2113",1999,1,"picnic_lower","wean",3,NA,NA,NA,2281.79661909897,2661.87119861506,5,3,"A","F",1996,3
"2114_2125","1999.2114_2125",1999,0,"bench","no",NA,NA,NA,NA,2377.31901313297,3092.60919137776,4,3,"A","F",1996,3
"2185_2188","1999.2185_2188",1999,1,"gothictown","no",NA,NA,NA,NA,2681.36975560841,3502.79477206678,1,3,"A","F",1996,3
"2201_2202","1999.2201_2202",1999,1,"picnic_upper","wean",8,NA,NA,NA,2252.30595493212,3301.77725994884,7,4,"A","F",1995,4
"2207_2208","1999.2207_2208",1999,1,"picnic_upper","no",NA,NA,NA,NA,2713.67864014308,4455.2281445546,1,4,"A","M",1995,4
"2240_2241","1999.2240_2241",1999,1,"stonefield",NA,NA,NA,NA,NA,NA,NA,NA,5,"A","F",1994,5
"2257_2251","1999.2257_2251",1999,0,"gothictown","no",NA,NA,NA,NA,2811.36006166225,3662.54234336389,2,3,"A","F",1996,3
"2300_2321","1999.2300_2321",1999,1,"gothictown","no",NA,NA,NA,NA,1288.16959014134,3227.44298754417,1,1,"Y","M",1998,1
"2303_2309","1999.2303_2309",1999,0,"gothictown","no",NA,NA,NA,NA,1615.96959195046,3074.20655207382,2,1,"Y","F",1998,1
"2304_2486","1999.2304_2486",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2310_2313","1999.2310_2313",1999,0,"mm","no",NA,NA,NA,NA,1632.0225347397,3413.08244460099,2,1,"Y","M",1998,1
"2317_2312","1999.2317_2312",1999,0,"river","no",NA,NA,NA,NA,885.948276802869,2447.90001656405,8,0,"J","M",1999,0
"2322_2305","1999.2322_2305",1999,1,"river","no",NA,NA,NA,NA,502.382595066151,1389.65430625426,11,0,"J","F",1999,0
"2324_2320","1999.2324_2320",1999,0,"river","no",NA,NA,NA,NA,2535.90100851608,3986.18132241175,1,2,"S","M",1997,2
"2332_2354","1999.2332_2354",1999,0,"gothictown","no",NA,NA,NA,NA,1659.78402038356,3441.10629672771,6,1,"Y","M",1998,1
"2335_2366","1999.2335_2366",1999,0,"river","no",NA,NA,NA,NA,1328.99835185386,2877.50178302719,6,1,"Y","F",1998,1
"2352_2344","1999.2352_2344",1999,1,"gothictown","no",NA,NA,NA,NA,2205.34690331612,3949.73437045876,8,1,"Y","M",1998,1
"2357_2360","1999.2357_2360",1999,0,"gothictown","no",NA,NA,NA,NA,1607.07723721049,3646.22978213224,2,1,"Y","M",1998,1
"2359_2370","1999.2359_2370",1999,0,"river","no",NA,NA,NA,NA,1445.49845971552,2947.51449535385,1,1,"Y","F",1998,1
"2361_2351","1999.2361_2351",1999,1,"gothictown","no",NA,NA,NA,NA,1611.81160902684,3106.59139727299,6,1,"Y","F",1998,1
"2364_2358","1999.2364_2358",1999,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1998,1
"2367_2356","1999.2367_2356",1999,0,"gothictown","no",NA,NA,NA,NA,2027.79004592613,3893.80405762803,3,1,"Y","M",1998,1
"2371_2363","1999.2371_2363",1999,0,"gothictown","no",NA,NA,NA,NA,1612.55161874716,3066.13724198086,1,1,"Y","F",1998,1
"2380_2311","1999.2380_2311",1999,0,"river","no",NA,NA,NA,NA,1574.91905563935,3073.33226877312,2,1,"Y","F",1998,1
"2384_2386","1999.2384_2386",1999,0,"river","no",NA,NA,NA,NA,1527.05671339895,3505.52532195505,3,1,"Y","M",1998,1
"2394_2533","1999.2394_2533",1999,0,"river","no",NA,NA,NA,NA,955.539977571568,2570.22261573812,2,1,"Y","M",1998,1
"2395_2396","1999.2395_2396",1999,0,"mm","no",NA,NA,NA,NA,1576.0602734471,3229.40509160695,5,1,"Y","M",1998,1
"2397_2398","1999.2397_2398",1999,0,"mm","no",NA,NA,NA,NA,1736.38458606208,3274.26704955198,2,1,"Y","M",1998,1
"23_2653","1999.23_2653",1999,1,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2401_2402","1999.2401_2402",1999,0,"picnic_lower","no",NA,NA,NA,NA,834.514183670982,2382.07716510694,3,1,"Y","F",1998,1
"2403_2477","1999.2403_2477",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2404_2409","1999.2404_2409",1999,1,"river","no",NA,NA,NA,NA,1160.89162217972,2577.90722232336,15,1,"Y","F",1998,1
"2406_2476","1999.2406_2476",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2410_2412","1999.2410_2412",1999,1,"river","no",NA,NA,NA,NA,489.876717247338,1590.45609796865,7,0,"J","M",1999,0
"2414_2420","1999.2414_2420",1999,0,"picnic_lower","no",NA,NA,NA,NA,1084.07181037712,2463.25955453478,1,1,"Y","M",1998,1
"2421_2422","1999.2421_2422",1999,1,"river","no",NA,NA,NA,NA,538.869692495383,1663.82440253919,8,0,"J","F",1999,0
"2424_2478","1999.2424_2478",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2426_2434","1999.2426_2434",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2427_2432","1999.2427_2432",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2428_2438","1999.2428_2438",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2430_2436","1999.2430_2436",1999,0,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2431_2451","1999.2431_2451",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2437_2484","1999.2437_2484",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2439_2435","1999.2439_2435",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"246_39","1999.246_39",1999,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2481_2423","1999.2481_2423",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2482_2425","1999.2482_2425",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2483_2480","1999.2483_2480",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2485_2489","1999.2485_2489",1999,0,"river","no",NA,NA,NA,NA,758.22966506956,2467.05847934699,10,0,"J","M",1999,0
"2490_2491","1999.2490_2491",1999,0,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2492_2493","1999.2492_2493",1999,0,"river","no",NA,NA,NA,NA,737.632263166033,2346.01598968243,11,0,"J","M",1999,0
"2494_2498","1999.2494_2498",1999,1,"river","no",NA,NA,NA,NA,546.565362738497,1603.65437468195,12,0,"J","M",1999,0
"2495_2316","1999.2495_2316",1999,0,"river","no",NA,NA,NA,NA,735.538094070498,2381.39513224124,10,0,"J","M",1999,0
"2496_2497","1999.2496_2497",1999,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"2499_2500","1999.2499_2500",1999,0,"river","no",NA,NA,NA,NA,384.862886842684,1135.84121792279,12,0,"J","F",1999,0
"2504_2507","1999.2504_2507",1999,0,"picnic_upper","no",NA,NA,NA,NA,1168.10009316054,2970.94952159442,1,1,"Y","F",1998,1
"2506_2502","1999.2506_2502",1999,0,"boulder","no",NA,NA,NA,NA,1218.54272356668,2722.07640615019,1,1,"Y","M",1998,1
"2510_2514","1999.2510_2514",1999,1,"boulder",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1998,1
"2512_2518","1999.2512_2518",1999,0,"boulder","no",NA,NA,NA,NA,1043.74506854626,2593.77771270183,2,1,"Y","F",1998,1
"2524_2525","1999.2524_2525",1999,0,"boulder","no",NA,NA,NA,NA,1074.02613353219,2640.05069755694,1,1,"Y","F",1998,1
"2530_2531","1999.2530_2531",1999,1,"picnic_upper","no",NA,NA,NA,NA,1329.17769871437,2769.40187164227,1,1,"Y","M",1998,1
"2542_2388","1999.2542_2388",1999,0,"picnic_lower","no",NA,NA,NA,NA,1074.85158314711,2813.37626886084,4,1,"Y","M",1998,1
"2548_2549","1999.2548_2549",1999,1,"mm","no",NA,NA,NA,NA,1469.17627666166,3262.63835849716,6,1,"Y","F",1998,1
"2553_2599","1999.2553_2599",1999,0,"boulder","scro",NA,NA,NA,NA,1117.22612571052,2567.97923648692,1,1,"Y","M",1998,1
"2555_2587","1999.2555_2587",1999,1,"gothictown","no",NA,NA,NA,NA,1777.68765379788,3252.08360156122,5,1,"Y","F",1998,1
"2558_2571","1999.2558_2571",1999,0,"boulder","no",NA,NA,NA,NA,1229.00301634221,2869.38713858362,1,1,"Y","F",1998,1
"2568_2569","1999.2568_2569",1999,0,"river","no",NA,NA,NA,NA,1501.29838851713,2996.45979961464,4,1,"Y","F",1998,1
"2577_2582","1999.2577_2582",1999,0,"boulder","no",NA,NA,NA,NA,1432.80114413802,3000.49502177231,1,1,"Y","M",1998,1
"2579_2593","1999.2579_2593",1999,0,"boulder","no",NA,NA,NA,NA,1179.78306971342,2673.74366562418,1,1,"Y","M",1998,1
"2585_2595","1999.2585_2595",1999,0,"boulder","no",NA,NA,NA,NA,1022.17972755296,2562.27402514068,1,1,"Y","F",1998,1
"2630_2640","1999.2630_2640",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"2670_2655","1999.2670_2655",1999,1,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"272_273","1999.272_273",1999,1,"river","no",NA,NA,NA,NA,2678.03214220233,4358.10624025148,4,2,"S","F",1997,2
"276_277b","1999.276_277b",1999,0,"river","preg",NA,NA,NA,NA,2225.80521064409,3004.01332325169,3,2,"S","F",1997,2
"278_279b","1999.278_279b",1999,1,"river","no",NA,NA,NA,NA,2511.74814001962,3362.54905974639,2,2,"S","F",1997,2
"279_293","1999.279_293",1999,0,"river","wean",5,NA,NA,NA,3057.63420515206,3409.83234399997,9,10,"A","F",1989,10
"281_285b","1999.281_285b",1999,0,"river","preg",NA,NA,NA,NA,2900.62130552691,4276.50328388367,3,10,"A","F",1989,10
"28_27","1999.28_27",1999,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"293_2184","1999.293_2184",1999,0,"river",NA,NA,NA,NA,NA,2439.85582127765,3833.01175102011,1,2,"S","M",1997,2
"299_300b","1999.299_300b",1999,1,"river","preg",NA,NA,NA,NA,2544.23818825386,3966.63370332713,5,2,"S","F",1997,2
"30_29","1999.30_29",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"31_9932","1999.31_9932",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"35_2651","1999.35_2651",1999,1,"coppercreek",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"36_2652","1999.36_2652",1999,1,"coppercreek",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"37_247","1999.37_247",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"38_236","1999.38_236",1999,1,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"43_42","1999.43_42",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"45_44","1999.45_44",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"478_479c","1999.478_479c",1999,0,"river","no",NA,NA,NA,NA,2484.10168711285,3327.63410705826,1,2,"S","F",1997,2
"48_47","1999.48_47",1999,1,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"492_493b","1999.492_493b",1999,0,"river","no",NA,NA,NA,NA,2432.62368001987,3680.62210002197,2,2,"S","F",1997,2
"49_50","1999.49_50",1999,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"7_9998","1999.7_9998",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1999,0
"926_928","1999.926_928",1999,1,"picnic_upper","lac",NA,NA,NA,NA,2743.86487124354,3635.14697925358,6,10,"A","F",1989,10
"931_932","1999.931_932",1999,1,"picnic_middle","lac",NA,NA,NA,NA,2568.25799184025,3415.28245819363,1,10,"A","F",1989,10
"98_99b","1999.98_99b",1999,0,"mm","wean",4,NA,NA,NA,2345.19733279669,3023.790097481,8,2,"S","F",1997,2
"9_9910","1999.9_9910",1999,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1999,0
"11_3","2000.11_3",2000,1,"picnic_lower","no",NA,NA,NA,NA,992.493241595042,2358.53385732419,5,1,"Y","F",1999,1
"12_825","2000.12_825",2000,0,"picnic_lower",NA,NA,NA,NA,NA,1562.9643476259,3049.46660649897,1,1,"Y","M",1999,1
"1382_1397","2000.1382_1397",2000,1,"bench","wean",3,NA,NA,NA,3156.69028064998,3454.77872564015,3,7,"A","F",1993,7
"1399_1400","2000.1399_1400",2000,1,"river","wean",3,NA,NA,NA,3247.12686724913,4097.77078665383,2,8,"A","F",1992,8
"1434_1446","2000.1434_1446",2000,0,"picnic_lower","wean",2,NA,NA,NA,3266.80768179242,3798.86335704642,3,7,"A","F",1993,7
"14_15c","2000.14_15c",2000,1,"mm","lac",NA,NA,NA,NA,1905.80681119802,3436.9139361263,1,1,"Y","F",1999,1
"1575_1579","2000.1575_1579",2000,1,"picnic_lower",NA,NA,NA,NA,NA,3409.08198017072,5030.08915287923,1,4,"A","M",1996,4
"16_2429","2000.16_2429",2000,1,"picnic_lower","no",NA,NA,NA,NA,868.50937774252,2201.63867834748,5,1,"Y","F",1999,1
"17_9918","2000.17_9918",2000,1,"picnic_lower","no",NA,NA,NA,NA,1218.72794463283,2846.22853475938,3,1,"Y","M",1999,1
"19_46","2000.19_46",2000,1,"picnic_lower","no",NA,NA,NA,NA,1264.53890809811,2796.00935274649,4,1,"Y","F",1999,1
"1_6","2000.1_6",2000,0,"picnic_upper","no",NA,NA,NA,NA,1161.02919671366,2628.39779857858,4,1,"Y","F",1999,1
"2007_2008","2000.2007_2008",2000,1,"mm","wean",2,NA,NA,NA,2963.36203625361,3819.92678085894,8,6,"A","F",1994,6
"2009_2010","2000.2009_2010",2000,0,"mm","wean",6,NA,NA,NA,3477.67358556265,3511.61146228623,13,6,"A","F",1994,6
"2019_2020","2000.2019_2020",2000,1,"mm","lac",NA,NA,NA,NA,3514.32580175884,4219.79904820313,10,6,"A","F",1994,6
"2041_2039","2000.2041_2039",2000,0,"mm","no",NA,NA,NA,NA,3327.43948753753,5320.95465314018,4,5,"A","M",1995,5
"2045_2044","2000.2045_2044",2000,0,"gothictown","no",NA,NA,NA,NA,3088.08349576382,3729.86491446855,2,4,"A","F",1996,4
"2111_2113","2000.2111_2113",2000,1,"picnic_lower","preg",NA,NA,NA,NA,2656.03653728623,3792.84984395679,3,4,"A","F",1996,4
"2185_2188","2000.2185_2188",2000,0,"gothictown","wean",5,NA,NA,NA,3036.90886787952,3706.7174493825,3,4,"A","F",1996,4
"2201_2202","2000.2201_2202",2000,1,"picnic_upper","wean",3,NA,NA,NA,2469.22288415687,3111.59341116544,7,5,"A","F",1995,5
"2207_2208","2000.2207_2208",2000,0,"picnic_upper","scro",NA,NA,NA,NA,3018.04189636649,4641.27636202088,1,5,"A","M",1995,5
"2240_2241","2000.2240_2241",2000,1,"stonefield",NA,NA,NA,NA,NA,NA,NA,NA,6,"A","F",1994,6
"2300_2321","2000.2300_2321",2000,0,"gothictown","no",NA,NA,NA,NA,3537.40199600298,5053.68243208651,3,2,"S","M",1998,2
"2322_2305","2000.2322_2305",2000,0,"river","no",NA,NA,NA,NA,1507.20469442831,2715.20258050086,3,1,"Y","F",1999,1
